Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,35-44 years,37,813,51,13,,78,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,45-54 years,128,1435,111,58,,185,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,50-64 years,403,4400,422,204,18,638,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,55-64 years,327,3564,349,169,15,522,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,65-74 years,609,5173,585,307,13,900,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,75-84 years,795,5385,727,398,,1133,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Male,85 years and over,609,3920,554,300,,866,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,All Ages,2419,19712,2109,1032,53,3543,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,Under 1 year,0,103,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,0-17 years,0,173,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,1-4 years,0,23,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,5-14 years,0,31,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,15-24 years,,121,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,18-29 years,,204,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,25-34 years,11,241,16,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,30-49 years,80,1110,88,34,,135,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,35-44 years,27,510,33,,,54,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,45-54 years,73,1017,98,38,,136,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,50-64 years,263,2904,307,137,12,444,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,55-64 years,235,2345,253,122,,374,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,65-74 years,455,3817,457,232,15,693,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,75-84 years,684,5013,607,307,10,993,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Female,85 years and over,932,6491,635,318,13,1260,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,All Ages,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,Under 1 year,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,0-17 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Arkansas,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,All Sexes,All Ages,44537,348404,44563,25625,826,64288,
02/10/2021,01/01/2020,02/06/2021,California,Male,All Ages,25876,187276,25605,15234,421,36662,
02/10/2021,01/01/2020,02/06/2021,California,Male,Under 1 year,,949,19,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Male,0-17 years,11,1844,38,,12,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Male,1-4 years,,192,,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Male,5-14 years,,317,,,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Male,15-24 years,56,3037,65,28,,95,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Male,18-29 years,147,5345,145,57,,243,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Male,25-34 years,286,5848,247,120,16,429,
02/10/2021,01/01/2020,02/06/2021,California,Male,30-49 years,1794,15947,1489,978,47,2351,
02/10/2021,01/01/2020,02/06/2021,California,Male,35-44 years,767,7523,642,408,23,1023,
02/10/2021,01/01/2020,02/06/2021,California,Male,45-54 years,2094,13202,1749,1204,45,2684,
02/10/2021,01/01/2020,02/06/2021,California,Male,50-64 years,5734,36495,5155,3437,117,7568,
02/10/2021,01/01/2020,02/06/2021,California,Male,55-64 years,4474,28563,4090,2712,87,5938,
02/10/2021,01/01/2020,02/06/2021,California,Male,65-74 years,6228,39425,6140,3818,88,8634,
02/10/2021,01/01/2020,02/06/2021,California,Male,75-84 years,6353,42618,6696,3892,74,9231,
02/10/2021,01/01/2020,02/06/2021,California,Male,85 years and over,5609,45602,5942,3049,75,8577,
02/10/2021,01/01/2020,02/06/2021,California,Female,All Ages,18661,161124,18958,10391,405,27626,
02/10/2021,01/01/2020,02/06/2021,California,Female,Under 1 year,,765,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Female,0-17 years,,1299,28,0,,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Female,1-4 years,,134,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Female,5-14 years,,240,15,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Female,15-24 years,39,982,37,14,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Female,18-29 years,75,1729,85,35,12,137,
02/10/2021,01/01/2020,02/06/2021,California,Female,25-34 years,141,2131,136,66,19,230,
02/10/2021,01/01/2020,02/06/2021,California,Female,30-49 years,784,7507,769,430,48,1170,
02/10/2021,01/01/2020,02/06/2021,California,Female,35-44 years,353,3470,358,202,22,530,
02/10/2021,01/01/2020,02/06/2021,California,Female,45-54 years,820,7155,842,485,34,1211,
02/10/2021,01/01/2020,02/06/2021,California,Female,50-64 years,2526,20453,2645,1554,81,3698,
02/10/2021,01/01/2020,02/06/2021,California,Female,55-64 years,2035,16111,2128,1252,63,2974,
02/10/2021,01/01/2020,02/06/2021,California,Female,65-74 years,3416,26390,3663,2124,74,5027,
02/10/2021,01/01/2020,02/06/2021,California,Female,75-84 years,4826,37818,4952,2820,94,7049,
02/10/2021,01/01/2020,02/06/2021,California,Female,85 years and over,7028,65928,6816,3428,89,10504,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,25-34 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,California,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,California,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,All Sexes,All Ages,5555,50668,4891,2740,141,7842,
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,All Ages,3052,27011,2804,1658,70,4266,
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,Under 1 year,,168,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,0-17 years,,373,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,1-4 years,0,32,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,5-14 years,,67,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,15-24 years,,572,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,18-29 years,15,966,14,,,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,25-34 years,16,1059,26,,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,30-49 years,120,2646,137,62,,203,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,35-44 years,44,1299,63,25,,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,45-54 years,166,1901,154,90,10,240,
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,50-64 years,446,5043,451,242,23,678,
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,55-64 years,350,3930,353,186,16,533,
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,65-74 years,697,5751,711,420,14,1002,
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,75-84 years,912,6238,813,513,,1216,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Male,85 years and over,857,5994,675,415,15,1130,
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,All Ages,2503,23656,2087,1082,71,3576,
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,Under 1 year,0,164,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,0-17 years,,256,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,1-4 years,0,12,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,5-14 years,0,34,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,15-24 years,,212,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,18-29 years,,332,,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,25-34 years,10,424,20,,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,30-49 years,51,1333,84,23,,119,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,35-44 years,23,632,37,10,,54,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,45-54 years,66,1100,86,34,,126,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,50-64 years,208,3006,266,120,21,375,
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,55-64 years,164,2349,212,98,15,293,
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,65-74 years,399,3984,386,206,13,590,
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,75-84 years,683,5544,583,312,,962,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Female,85 years and over,1154,9201,754,419,20,1509,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Colorado,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Connecticut,All Sexes,All Ages,6389,37404,3193,1655,92,8016,
02/10/2021,01/01/2020,02/06/2021,Connecticut,Male,All Ages,3080,18625,1666,884,46,3905,
