Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,35-44 years,33,800,49,11,,74,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,45-54 years,120,1402,107,54,,177,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,50-64 years,383,4303,405,190,18,615,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,55-64 years,311,3486,332,155,15,503,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,65-74 years,575,5052,559,287,13,860,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,75-84 years,760,5282,703,379,,1093,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Male,85 years and over,589,3852,537,287,,842,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,All Ages,2315,19296,2035,977,51,3419,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,Under 1 year,0,103,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,0-17 years,0,169,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,1-4 years,0,23,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,5-14 years,0,29,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,15-24 years,,117,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,18-29 years,,201,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,25-34 years,11,238,16,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,30-49 years,77,1086,84,32,,130,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,35-44 years,26,501,30,,,51,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,45-54 years,69,989,96,36,,132,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,50-64 years,251,2840,296,128,12,430,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,55-64 years,225,2296,243,114,,362,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,65-74 years,427,3731,440,219,14,661,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,75-84 years,655,4901,585,291,,957,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Arkansas,Female,85 years and over,900,6368,616,303,13,1224,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Arkansas,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,All Sexes,All Ages,41014,339447,42084,23437,820,60470,
02/03/2021,01/01/2020,01/30/2021,California,Male,All Ages,23797,182265,24148,13940,419,34419,
02/03/2021,01/01/2020,01/30/2021,California,Male,Under 1 year,,929,19,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Male,0-17 years,10,1802,38,,12,57,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Male,1-4 years,,188,,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Male,5-14 years,,309,,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Male,15-24 years,53,2988,62,25,,92,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Male,18-29 years,137,5252,141,53,,233,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Male,25-34 years,262,5731,241,114,16,405,
02/03/2021,01/01/2020,01/30/2021,California,Male,30-49 years,1644,15528,1400,897,47,2193,
02/03/2021,01/01/2020,01/30/2021,California,Male,35-44 years,708,7336,609,378,23,961,
02/03/2021,01/01/2020,01/30/2021,California,Male,45-54 years,1921,12828,1637,1105,45,2498,
02/03/2021,01/01/2020,01/30/2021,California,Male,50-64 years,5275,35473,4837,3146,117,7082,
02/03/2021,01/01/2020,01/30/2021,California,Male,55-64 years,4114,27746,3833,2474,87,5559,
02/03/2021,01/01/2020,01/30/2021,California,Male,65-74 years,5716,38311,5771,3479,87,8092,
02/03/2021,01/01/2020,01/30/2021,California,Male,75-84 years,5830,41444,6301,3547,74,8658,
02/03/2021,01/01/2020,01/30/2021,California,Male,85 years and over,5185,44455,5660,2815,74,8104,
02/03/2021,01/01/2020,01/30/2021,California,Female,All Ages,17217,157178,17936,9497,401,26051,
02/03/2021,01/01/2020,01/30/2021,California,Female,Under 1 year,,750,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Female,0-17 years,,1275,27,0,,40,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Female,1-4 years,,131,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Female,5-14 years,,236,14,0,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Female,15-24 years,38,965,36,13,,67,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Female,18-29 years,72,1690,82,33,12,133,
02/03/2021,01/01/2020,01/30/2021,California,Female,25-34 years,129,2080,130,62,19,216,
02/03/2021,01/01/2020,01/30/2021,California,Female,30-49 years,720,7326,731,397,47,1100,
02/03/2021,01/01/2020,01/30/2021,California,Female,35-44 years,324,3393,341,185,22,501,
02/03/2021,01/01/2020,01/30/2021,California,Female,45-54 years,745,6976,793,444,33,1127,
02/03/2021,01/01/2020,01/30/2021,California,Female,50-64 years,2268,19910,2457,1382,81,3424,
02/03/2021,01/01/2020,01/30/2021,California,Female,55-64 years,1827,15670,1972,1108,63,2754,
02/03/2021,01/01/2020,01/30/2021,California,Female,65-74 years,3113,25691,3437,1922,73,4699,
02/03/2021,01/01/2020,01/30/2021,California,Female,75-84 years,4459,36855,4677,2575,92,6651,
02/03/2021,01/01/2020,01/30/2021,California,Female,85 years and over,6579,64431,6525,3188,89,10004,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,25-34 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,California,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,California,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,All Sexes,All Ages,5390,49862,4784,2660,140,7649,
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,All Ages,2955,26576,2734,1605,70,4152,
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,Under 1 year,,166,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,0-17 years,,366,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,1-4 years,0,32,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,5-14 years,,64,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,15-24 years,,561,,,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,18-29 years,15,953,13,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,25-34 years,16,1050,26,,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,30-49 years,119,2601,137,62,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,35-44 years,44,1271,63,25,,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,45-54 years,160,1867,151,89,10,232,
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,50-64 years,428,4953,437,233,23,655,
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,55-64 years,337,3862,342,178,16,517,
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,65-74 years,669,5668,690,402,14,971,
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,75-84 years,889,6142,798,500,,1191,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Male,85 years and over,830,5893,657,402,15,1098,
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,All Ages,2435,23285,2050,1055,70,3497,
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,Under 1 year,0,161,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,0-17 years,,253,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,1-4 years,0,12,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,5-14 years,0,34,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,15-24 years,,209,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,18-29 years,,325,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,25-34 years,,414,20,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,30-49 years,50,1308,83,23,,117,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,35-44 years,23,619,37,10,,54,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,45-54 years,66,1088,85,34,,125,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,50-64 years,202,2958,262,117,21,368,
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,55-64 years,158,2307,208,95,15,286,
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,65-74 years,384,3911,378,199,12,573,
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,75-84 years,664,5472,570,302,,940,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Female,85 years and over,1128,9058,743,412,20,1479,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Colorado,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Connecticut,All Sexes,All Ages,5827,35232,2912,1440,92,7388,
02/03/2021,01/01/2020,01/30/2021,Connecticut,Male,All Ages,2810,17560,1523,774,46,3602,
02/03/2021,01/01/2020,01/30/2021,Connecticut,Male,Under 1 year,0,82,0,0,0,0,
